ID;Ano;Sexo;Cooper_Dist;Cooper_Nota
5558;3;M;3306;15,42
5559;3;M;3307;15,44
5560;3;M;3308;15,46
5561;3;M;3309;15,48
5562;3;M;3310;15,5
5563;3;M;3311;15,51
5564;3;M;3312;15,52
5565;3;M;3313;15,53
5566;3;M;3314;15,54
5567;3;M;3315;15,55
5568;3;M;3316;15,56
5569;3;M;3317;15,57
5570;3;M;3318;15,58
5571;3;M;3319;15,59
5572;3;M;3320;15,6
5573;3;M;3321;15,61
5574;3;M;3322;15,62
5575;3;M;3323;15,63
5576;3;M;3324;15,64
5577;3;M;3325;15,65
5578;3;M;3326;15,66
5579;3;M;3327;15,67
5580;3;M;3328;15,68
5581;3;M;3329;15,7
5582;3;M;3330;15,71
5583;3;M;3331;15,72
5584;3;M;3332;15,74
5585;3;M;3333;15,76
5586;3;M;3334;15,78
5587;3;M;3335;15,8
5588;3;M;3336;15,81
5589;3;M;3337;15,82
5590;3;M;3338;15,83
5591;3;M;3339;15,84
5592;3;M;3340;15,85
5593;3;M;3341;15,86
5594;3;M;3342;15,87
5595;3;M;3343;15,88
5596;3;M;3344;15,89
5597;3;M;3345;15,9
5598;3;M;3346;15,92
5599;3;M;3347;15,94
5600;3;M;3348;15,96
5601;3;M;3349;15,98
5602;3;M;3350;16
5603;3;M;3351;16,01
5604;3;M;3352;16,02
5605;3;M;3353;16,03
5606;3;M;3354;16,04
5607;3;M;3355;16,05
5608;3;M;3356;16,06
5609;3;M;3357;16,07
5610;3;M;3358;16,08
5611;3;M;3359;16,09
5612;3;M;3360;16,1
5613;3;M;3361;16,11
5614;3;M;3362;16,12
5615;3;M;3363;16,13
5616;3;M;3364;16,14
5617;3;M;3365;16,16
5618;3;M;3366;16,18
5619;3;M;3367;16,2
5620;3;M;3368;16,21
5621;3;M;3369;16,22
5622;3;M;3370;16,23
5623;3;M;3371;16,24
5624;3;M;3372;16,25
5625;3;M;3373;16,26
5626;3;M;3374;16,28
5627;3;M;3375;16,3
5628;3;M;3376;16,31
5629;3;M;3377;16,32
5630;3;M;3378;16,33
5631;3;M;3379;16,34
5632;3;M;3380;16,36
5633;3;M;3381;16,38
5634;3;M;3382;16,4
5635;3;M;3383;16,41
5636;3;M;3384;16,42
5637;3;M;3385;16,43
5638;3;M;3386;16,44
5639;3;M;3387;16,45
5640;3;M;3388;16,46
5641;3;M;3389;16,48
5642;3;M;3390;16,5
5643;3;M;3391;16,51
5644;3;M;3392;16,52
5645;3;M;3393;16,53
5646;3;M;3394;16,54
5647;3;M;3395;16,56
5648;3;M;3396;16,58
5649;3;M;3397;16,6
5650;3;M;3398;16,61
5651;3;M;3399;16,62
5652;3;M;3400;16,63
5653;3;M;3401;16,64
5654;3;M;3402;16,65
5655;3;M;3403;16,66
5656;3;M;3404;16,68
5657;3;M;3405;16,7
5658;3;M;3406;16,72
5659;3;M;3407;16,74
5660;3;M;3408;16,76
5661;3;M;3409;16,78
5662;3;M;3410;16,8
5663;3;M;3411;16,81
5664;3;M;3412;16,82
5665;3;M;3413;16,83
5666;3;M;3414;16,84
5667;3;M;3415;16,85
5668;3;M;3416;16,86
5669;3;M;3417;16,87
5670;3;M;3418;16,88
5671;3;M;3419;16,89
5672;3;M;3420;16,9
5673;3;M;3421;16,92
5674;3;M;3422;16,94
5675;3;M;3423;16,96
5676;3;M;3424;16,98
5677;3;M;3425;17
5678;3;M;3426;17,01
5679;3;M;3427;17,02
5680;3;M;3428;17,03
5681;3;M;3429;17,04
5682;3;M;3430;17,05
5683;3;M;3431;17,06
5684;3;M;3432;17,07
5685;3;M;3433;17,08
5686;3;M;3434;17,1
5687;3;M;3435;17,11
5688;3;M;3436;17,12
5689;3;M;3437;17,14
5690;3;M;3438;17,16
5691;3;M;3439;17,18
5692;3;M;3440;17,2
5693;3;M;3441;17,21
5694;3;M;3442;17,22
5695;3;M;3443;17,24
5696;3;M;3444;17,26
5697;3;M;3445;17,28
5698;3;M;3446;17,3
5699;3;M;3447;17,31
5700;3;M;3448;17,32
5701;3;M;3449;17,33
5702;3;M;3450;17,34
5703;3;M;3451;17,35
5704;3;M;3452;17,36
5705;3;M;3453;17,37
5706;3;M;3454;17,38
5707;3;M;3455;17,4
5708;3;M;3456;17,42
5709;3;M;3457;17,44
5710;3;M;3458;17,46
5711;3;M;3459;17,48
5712;3;M;3460;17,5
5713;3;M;3461;17,51
5714;3;M;3462;17,52
5715;3;M;3463;17,53
5716;3;M;3464;17,54
5717;3;M;3465;17,55
5718;3;M;3466;17,56
5719;3;M;3467;17,58
5720;3;M;3468;17,6
5721;3;M;3469;17,61
5722;3;M;3470;17,62
5723;3;M;3471;17,63
5724;3;M;3472;17,64
5725;3;M;3473;17,66
5726;3;M;3474;17,68
5727;3;M;3475;17,7
5728;3;M;3476;17,72
5729;3;M;3477;17,74
5730;3;M;3478;17,76
5731;3;M;3479;17,78
5732;3;M;3480;17,8
5733;3;M;3481;17,81
5734;3;M;3482;17,82
5735;3;M;3483;17,83
5736;3;M;3484;17,84
5737;3;M;3485;17,85
5738;3;M;3486;17,86
5739;3;M;3487;17,87
5740;3;M;3488;17,88
5741;3;M;3489;17,89
5742;3;M;3490;17,9
5743;3;M;3491;17,92
5744;3;M;3492;17,94
5745;3;M;3493;17,96
5746;3;M;3494;17,98
5747;3;M;3495;18
5748;3;M;3496;18,02
5749;3;M;3497;18,04
5750;3;M;3498;18,06
5751;3;M;3499;18,08
5752;3;M;3500;18,1
5753;3;M;3501;18,11
5754;3;M;3502;18,12
5755;3;M;3503;18,13
5756;3;M;3504;18,14
5757;3;M;3505;18,15
5758;3;M;3506;18,16
5759;3;M;3507;18,17
5760;3;M;3508;18,18
5761;3;M;3509;18,19
5762;3;M;3510;18,2
5763;3;M;3511;18,22
5764;3;M;3512;18,24
5765;3;M;3513;18,26
5766;3;M;3514;18,28
5767;3;M;3515;18,3
5768;3;M;3516;18,32
5769;3;M;3517;18,34
5770;3;M;3518;18,36
5771;3;M;3519;18,38
5772;3;M;3520;18,4
5773;3;M;3521;18,41
5774;3;M;3522;18,42
5775;3;M;3523;18,43
5776;3;M;3524;18,44
5777;3;M;3525;18,45
5778;3;M;3526;18,46
5779;3;M;3527;18,48
5780;3;M;3528;18,5
5781;3;M;3529;18,51
5782;3;M;3530;18,52
5783;3;M;3531;18,53
5784;3;M;3532;18,54
5785;3;M;3533;18,56
5786;3;M;3534;18,58
5787;3;M;3535;18,6
5788;3;M;3536;18,62
5789;3;M;3537;18,64
5790;3;M;3538;18,66
5791;3;M;3539;18,68
5792;3;M;3540;18,7
5793;3;M;3541;18,72
5794;3;M;3542;18,74
5795;3;M;3543;18,76
5796;3;M;3544;18,78
5797;3;M;3545;18,8
5798;3;M;3546;18,82
5799;3;M;3547;18,84
5800;3;M;3548;18,85
5801;3;M;3549;18,86
5802;3;M;3550;18,87
5803;3;M;3551;18,88
5804;3;M;3552;18,89
5805;3;M;3553;18,9
5806;3;M;3554;18,91
5807;3;M;3555;18,92
5808;3;M;3556;18,93
5809;3;M;3557;18,94
5810;3;M;3558;18,96
5811;3;M;3559;18,98
5812;3;M;3560;19
5813;3;M;3561;19,02
5814;3;M;3562;19,04
5815;3;M;3563;19,06
5816;3;M;3564;19,08
5817;3;M;3565;19,1
5818;3;M;3566;19,12
5819;3;M;3567;19,14
5820;3;M;3568;19,16
5821;3;M;3569;19,18
5822;3;M;3570;19,2
5823;3;M;3571;19,21
5824;3;M;3572;19,22
5825;3;M;3573;19,24
5826;3;M;3574;19,26
5827;3;M;3575;19,28
5828;3;M;3576;19,3
5829;3;M;3577;19,32
5830;3;M;3578;19,33
5831;3;M;3579;19,34
5832;3;M;3580;19,35
5833;3;M;3581;19,36
5834;3;M;3582;19,37
5835;3;M;3583;19,38
5836;3;M;3584;19,39
5837;3;M;3585;19,4
5838;3;M;3586;19,42
5839;3;M;3587;19,44
5840;3;M;3588;19,46
5841;3;M;3589;19,48
5842;3;M;3590;19,5
5843;3;M;3591;19,52
5844;3;M;3592;19,54
5845;3;M;3593;19,56
5846;3;M;3594;19,58
5847;3;M;3595;19,6
5848;3;M;3596;19,62
5849;3;M;3597;19,64
5850;3;M;3598;19,66
5851;3;M;3599;19,68
5852;3;M;3600;19,7
5853;3;M;3601;19,72
5854;3;M;3602;19,74
5855;3;M;3603;19,76
5856;3;M;3604;19,78
5857;3;M;3605;19,8
5858;3;M;3606;19,82
5859;3;M;3607;19,84
5860;3;M;3608;19,86
5861;3;M;3609;19,88
5862;3;M;3610;19,9
5863;3;M;3611;19,91
5864;3;M;3612;19,92
5865;3;M;3613;19,93
5866;3;M;3614;19,94
5867;3;M;3615;19,95
5868;3;M;3616;20
5869;3;M;3617;20
5870;3;M;3618;20
5871;3;M;3619;20
5872;3;M;3620;20
5873;3;M;3621;20
5874;3;M;3622;20
5875;3;M;3623;20
5876;3;M;3624;20
5877;3;M;3625;20
5878;3;M;3626;20
5879;3;M;3627;20
5880;3;M;3628;20
5881;3;M;3629;20
5882;3;M;3630;20
5883;3;M;3631;20
5884;3;M;3632;20
5885;3;M;3633;20
5886;3;M;3634;20
5887;3;M;3635;20
5888;3;M;3636;20
5889;3;M;3637;20
5890;3;M;3638;20
5891;3;M;3639;20
5892;3;M;3640;20
5893;3;M;3641;20
5894;3;M;3642;20
5895;3;M;3643;20
5896;3;M;3644;20
5897;3;M;3645;20
5898;3;M;3646;20
5899;3;M;3647;20
5900;3;M;3648;20
5901;3;M;3649;20
5902;3;M;3650;20
5903;3;M;3651;20
5904;3;M;3652;20
5905;3;M;3653;20
5906;3;M;3654;20
5907;3;M;3655;20
5908;3;M;3656;20
5909;3;M;3657;20
5910;3;M;3658;20
5911;3;M;3659;20
5912;3;M;3660;20
5913;3;M;3661;20
5914;3;M;3662;20
5915;3;M;3663;20
5916;3;M;3664;20
5917;3;M;3665;20
5918;3;M;3666;20
5919;3;M;3667;20
5920;3;M;3668;20
5921;3;M;3669;20
5922;3;M;3670;20
5923;3;M;3671;20
5924;3;M;3672;20
5925;3;M;3673;20
5926;3;M;3674;20
5927;3;M;3675;20
5928;3;M;3676;20
5929;3;F;2100;0
5930;3;F;2101;0
5931;3;F;2102;0
5932;3;F;2103;0
5933;3;F;2104;0
5934;3;F;2105;0
5935;3;F;2106;0
5936;3;F;2107;0
5937;3;F;2108;0
5938;3;F;2109;0
5939;3;F;2110;0
5940;3;F;2111;0
5941;3;F;2112;0
5942;3;F;2113;0
5943;3;F;2114;0
5944;3;F;2115;0
5945;3;F;2116;0
5946;3;F;2117;0
5947;3;F;2118;0
5948;3;F;2119;0
5949;3;F;2120;0,96
5950;3;F;2121;1,01
5951;3;F;2122;1,06
5952;3;F;2123;1,11
5953;3;F;2124;1,16
5954;3;F;2125;1,21
5955;3;F;2126;1,26
5956;3;F;2127;1,31
5957;3;F;2128;1,36
5958;3;F;2129;1,41
5959;3;F;2130;1,46
5960;3;F;2131;1,51
5961;3;F;2132;1,56
5962;3;F;2133;1,61
5963;3;F;2134;1,66
5964;3;F;2135;1,71
5965;3;F;2136;1,76
5966;3;F;2137;1,81
5967;3;F;2138;1,86
5968;3;F;2139;1,91
5969;3;F;2140;1,96
5970;3;F;2141;2,01
5971;3;F;2142;2,06
5972;3;F;2143;2,11
5973;3;F;2144;2,16
5974;3;F;2145;2,21
5975;3;F;2146;2,26
5976;3;F;2147;2,31
5977;3;F;2148;2,36
5978;3;F;2149;2,41
5979;3;F;2150;2,46
5980;3;F;2151;2,51
5981;3;F;2152;2,56
5982;3;F;2153;2,61
5983;3;F;2154;2,66
5984;3;F;2155;2,71
5985;3;F;2156;2,76
5986;3;F;2157;2,82
5987;3;F;2158;2,86
5988;3;F;2159;2,91
5989;3;F;2160;2,96
5990;3;F;2161;3,01
5991;3;F;2162;3,06
5992;3;F;2163;3,11
5993;3;F;2164;3,25
5994;3;F;2165;3,21
5995;3;F;2166;3,26
5996;3;F;2167;3,31
5997;3;F;2168;3,36
5998;3;F;2169;3,41
5999;3;F;2170;3,46
6000;3;F;2171;3,51
6001;3;F;2172;3,56
6002;3;F;2173;3,61
6003;3;F;2174;3,66
6004;3;F;2175;3,71
6005;3;F;2176;3,76
6006;3;F;2177;3,81
6007;3;F;2178;3,86
6008;3;F;2179;3,91
6009;3;F;2180;3,96
6010;3;F;2181;3,96
6011;3;F;2182;4,01
6012;3;F;2183;4,06
6013;3;F;2184;4,11
6014;3;F;2185;4,16
6015;3;F;2186;4,21
6016;3;F;2187;4,26
6017;3;F;2188;4,31
6018;3;F;2189;4,36
6019;3;F;2190;4,41
6020;3;F;2191;4,46
6021;3;F;2192;4,51
6022;3;F;2193;4,56
6023;3;F;2194;4,61
6024;3;F;2195;4,66
6025;3;F;2196;4,71
6026;3;F;2197;4,76
6027;3;F;2198;4,81
6028;3;F;2199;4,86
6029;3;F;2200;4,91
6030;3;F;2201;4,96
6031;3;F;2202;5,01
6032;3;F;2203;5,06
6033;3;F;2204;5,11
6034;3;F;2205;5,16
6035;3;F;2206;5,21
6036;3;F;2207;5,26
6037;3;F;2208;5,31
6038;3;F;2209;5,36
6039;3;F;2210;5,41
6040;3;F;2211;5,46
6041;3;F;2212;5,51
6042;3;F;2213;5,56
6043;3;F;2214;5,61
6044;3;F;2215;5,66
6045;3;F;2216;5,71
6046;3;F;2217;5,76
6047;3;F;2218;5,81
6048;3;F;2219;5,86
6049;3;F;2220;5,91
6050;3;F;2221;5,96
6051;3;F;2222;6,01
6052;3;F;2223;6,06
6053;3;F;2224;6,11
6054;3;F;2225;6,16
6055;3;F;2226;6,21
6056;3;F;2227;6,26
6057;3;F;2228;6,31
6058;3;F;2229;6,36
6059;3;F;2230;6,41
6060;3;F;2231;6,46
6061;3;F;2232;6,51
6062;3;F;2233;6,56
6063;3;F;2234;6,61
6064;3;F;2235;6,66
6065;3;F;2236;6,71
6066;3;F;2237;6,76
6067;3;F;2238;6,81
6068;3;F;2239;6,86
6069;3;F;2240;6,91
6070;3;F;2241;6,96
6071;3;F;2242;7,01
6072;3;F;2243;7,06
6073;3;F;2244;7,11
6074;3;F;2245;7,16
6075;3;F;2246;7,21
6076;3;F;2247;7,26
6077;3;F;2248;7,31
6078;3;F;2249;7,36
6079;3;F;2250;7,41
6080;3;F;2251;7,46
6081;3;F;2252;7,51
6082;3;F;2253;7,56
6083;3;F;2254;7,61
6084;3;F;2255;7,66
6085;3;F;2256;7,71
6086;3;F;2257;7,76
6087;3;F;2258;7,81
6088;3;F;2259;7,86
6089;3;F;2260;7,91
6090;3;F;2261;7,96
6091;3;F;2262;8,01
6092;3;F;2263;8,06
6093;3;F;2264;8,11
6094;3;F;2265;8,16
6095;3;F;2266;8,21
6096;3;F;2267;8,26
6097;3;F;2268;8,31
6098;3;F;2269;8,36
6099;3;F;2270;8,41
6100;3;F;2271;8,46
6101;3;F;2272;8,51
6102;3;F;2273;8,56
6103;3;F;2274;8,61
6104;3;F;2275;8,66
6105;3;F;2276;8,71
6106;3;F;2277;8,76
6107;3;F;2278;8,81
6108;3;F;2279;8,86
6109;3;F;2280;8,91
6110;3;F;2281;8,96
6111;3;F;2282;9,01
6112;3;F;2283;9,06
6113;3;F;2284;9,11
6114;3;F;2285;9,16
6115;3;F;2286;9,21
6116;3;F;2287;9,26
6117;3;F;2288;9,31
6118;3;F;2289;9,36
6119;3;F;2290;9,41
6120;3;F;2291;9,46
6121;3;F;2292;9,51
6122;3;F;2293;9,56
6123;3;F;2294;9,61
6124;3;F;2295;9,66
6125;3;F;2296;9,71
6126;3;F;2297;9,76
6127;3;F;2298;9,81
6128;3;F;2299;9,86
6129;3;F;2300;9,91
6130;3;F;2301;9,96
6131;3;F;2302;9,97
6132;3;F;2303;9,97
6133;3;F;2304;9,98
6134;3;F;2305;9,99
6135;3;F;2306;10
6136;3;F;2307;10,01
6137;3;F;2308;10,02
6138;3;F;2309;10,03
6139;3;F;2310;10,04
6140;3;F;2311;10,05
6141;3;F;2312;10,06
6142;3;F;2313;10,06
6143;3;F;2314;10,07
6144;3;F;2315;10,07
6145;3;F;2316;10,08
6146;3;F;2317;10,09
6147;3;F;2318;10,1
6148;3;F;2319;10,11
6149;3;F;2320;10,12
6150;3;F;2321;10,13
6151;3;F;2322;10,14
6152;3;F;2323;10,15
6153;3;F;2324;10,16
6154;3;F;2325;10,16
6155;3;F;2326;10,17
6156;3;F;2327;10,17
6157;3;F;2328;10,18
6158;3;F;2329;10,19
6159;3;F;2330;10,2
6160;3;F;2331;10,21
6161;3;F;2332;10,22
6162;3;F;2333;10,23
6163;3;F;2334;10,24
6164;3;F;2335;10,25
6165;3;F;2336;10,26
6166;3;F;2337;10,26
6167;3;F;2338;10,27
6168;3;F;2339;10,27
6169;3;F;2340;10,28
6170;3;F;2341;10,29
6171;3;F;2342;10,3
6172;3;F;2343;10,31
6173;3;F;2344;10,32
6174;3;F;2345;10,33
6175;3;F;2346;10,34
6176;3;F;2347;10,35
6177;3;F;2348;10,36
6178;3;F;2349;10,36
6179;3;F;2350;10,37
6180;3;F;2351;10,37
6181;3;F;2352;10,38
6182;3;F;2353;10,38
6183;3;F;2354;10,39
6184;3;F;2355;10,39
6185;3;F;2356;10,4
6186;3;F;2357;10,41
6187;3;F;2358;10,42
6188;3;F;2359;10,43
6189;3;F;2360;10,44
6190;3;F;2361;10,45
6191;3;F;2362;10,46
6192;3;F;2363;10,46
6193;3;F;2364;10,47
6194;3;F;2365;10,48
6195;3;F;2366;10,49
6196;3;F;2367;10,5
6197;3;F;2368;10,51
6198;3;F;2369;10,52
6199;3;F;2370;10,53
6200;3;F;2371;10,54
6201;3;F;2372;10,55
6202;3;F;2373;10,56
6203;3;F;2374;10,56
6204;3;F;2375;10,57
6205;3;F;2376;10,58
6206;3;F;2377;10,59
6207;3;F;2378;10,6
6208;3;F;2379;10,61
6209;3;F;2380;10,62
6210;3;F;2381;10,63
6211;3;F;2382;10,64
6212;3;F;2383;10,65
6213;3;F;2384;10,66
6214;3;F;2385;10,66
6215;3;F;2386;10,67
6216;3;F;2387;10,68
6217;3;F;2388;10,69
6218;3;F;2389;10,7
6219;3;F;2390;10,71
6220;3;F;2391;10,72
6221;3;F;2392;10,73
6222;3;F;2393;10,74
6223;3;F;2394;10,75
6224;3;F;2395;10,76
6225;3;F;2396;10,76
6226;3;F;2397;10,77
6227;3;F;2398;10,78
6228;3;F;2399;10,79
6229;3;F;2400;10,8
6230;3;F;2401;10,81
6231;3;F;2402;10,82
6232;3;F;2403;10,83
6233;3;F;2404;10,84
6234;3;F;2405;10,85
6235;3;F;2406;10,86
6236;3;F;2407;10,87
6237;3;F;2408;10,88
6238;3;F;2409;10,89
6239;3;F;2410;10,9
6240;3;F;2411;10,91
6241;3;F;2412;10,92
6242;3;F;2413;10,93
6243;3;F;2414;10,94
6244;3;F;2415;10,95
6245;3;F;2416;10,96
6246;3;F;2417;10,96
6247;3;F;2418;10,97
6248;3;F;2419;10,98
6249;3;F;2420;10,99
6250;3;F;2421;11
6251;3;F;2422;11,01
6252;3;F;2423;11,02
6253;3;F;2424;11,03
6254;3;F;2425;11,04
6255;3;F;2426;11,05
6256;3;F;2427;11,06
6257;3;F;2428;11,07
6258;3;F;2429;11,08
6259;3;F;2430;11,09
6260;3;F;2431;11,1
6261;3;F;2432;11,11
6262;3;F;2433;11,12
6263;3;F;2434;11,13
6264;3;F;2435;11,14
6265;3;F;2436;11,15
6266;3;F;2437;11,16
6267;3;F;2438;11,16
6268;3;F;2439;11,17
6269;3;F;2440;11,18
6270;3;F;2441;11,19
6271;3;F;2442;11,2
6272;3;F;2443;11,21
6273;3;F;2444;11,22
6274;3;F;2445;11,23
6275;3;F;2446;11,24
6276;3;F;2447;11,25
6277;3;F;2448;11,26
6278;3;F;2449;11,27
6279;3;F;2450;11,28
6280;3;F;2451;11,29
6281;3;F;2452;11,3
6282;3;F;2453;11,31
6283;3;F;2454;11,32
6284;3;F;2455;11,33
6285;3;F;2456;11,34
6286;3;F;2457;11,35
6287;3;F;2458;11,36
6288;3;F;2459;11,37
6289;3;F;2460;11,38
6290;3;F;2461;11,39
6291;3;F;2462;11,4
6292;3;F;2463;11,41
6293;3;F;2464;11,42
6294;3;F;2465;11,43
6295;3;F;2466;11,44
6296;3;F;2467;11,45
6297;3;F;2468;11,46
6298;3;F;2469;11,47
6299;3;F;2470;11,48
6300;3;F;2471;11,49
6301;3;F;2472;11,5
6302;3;F;2473;11,51
6303;3;F;2474;11,52
6304;3;F;2475;11,53
6305;3;F;2476;11,54
6306;3;F;2477;11,55
6307;3;F;2478;11,56
6308;3;F;2479;11,57
6309;3;F;2480;11,58
6310;3;F;2481;11,59
6311;3;F;2482;11,6
6312;3;F;2483;11,61
6313;3;F;2484;11,62
6314;3;F;2485;11,63
6315;3;F;2486;11,64
6316;3;F;2487;11,65
6317;3;F;2488;11,66
6318;3;F;2489;11,67
6319;3;F;2490;11,68
6320;3;F;2491;11,69
6321;3;F;2492;11,7
6322;3;F;2493;11,71
6323;3;F;2494;11,72
6324;3;F;2495;11,73
6325;3;F;2496;11,74
6326;3;F;2497;11,75
6327;3;F;2498;11,76
6328;3;F;2499;11,77
6329;3;F;2500;11,78
6330;3;F;2501;11,79
6331;3;F;2502;11,8
6332;3;F;2503;11,81
6333;3;F;2504;11,82
6334;3;F;2505;11,83
6335;3;F;2506;11,84
6336;3;F;2507;11,85
6337;3;F;2508;11,86
6338;3;F;2509;11,87
6339;3;F;2510;11,88
6340;3;F;2511;11,89
6341;3;F;2512;11,9
6342;3;F;2513;11,91
6343;3;F;2514;11,92
6344;3;F;2515;11,94
6345;3;F;2516;11,96
6346;3;F;2517;11,97
6347;3;F;2518;11,98
6348;3;F;2519;11,99
6349;3;F;2520;12
6350;3;F;2521;12,01
6351;3;F;2522;12,02
6352;3;F;2523;12,03
6353;3;F;2524;12,04
6354;3;F;2525;12,05
6355;3;F;2526;12,06
6356;3;F;2527;12,07
6357;3;F;2528;12,08
6358;3;F;2529;12,09
6359;3;F;2530;12,1
6360;3;F;2531;12,11
6361;3;F;2532;12,12
6362;3;F;2533;12,14
6363;3;F;2534;12,16
6364;3;F;2535;12,17
6365;3;F;2536;12,18
6366;3;F;2537;12,19
6367;3;F;2538;12,2
6368;3;F;2539;12,21
6369;3;F;2540;12,22
6370;3;F;2541;12,23
6371;3;F;2542;12,24
6372;3;F;2543;12,25
6373;3;F;2544;12,26
6374;3;F;2545;12,27
6375;3;F;2546;12,28
6376;3;F;2547;12,29
6377;3;F;2548;12,3
6378;3;F;2549;12,31
6379;3;F;2550;12,32
6380;3;F;2551;12,34
6381;3;F;2552;12,36
6382;3;F;2553;12,37
6383;3;F;2554;12,38
6384;3;F;2555;12,39
6385;3;F;2556;12,4
6386;3;F;2557;12,41
6387;3;F;2558;12,42
6388;3;F;2559;12,43
6389;3;F;2560;12,44
6390;3;F;2561;12,45
6391;3;F;2562;12,46
6392;3;F;2563;12,47
6393;3;F;2564;12,48
6394;3;F;2565;12,49
6395;3;F;2566;12,5
6396;3;F;2567;12,51
6397;3;F;2568;12,52
6398;3;F;2569;12,54
6399;3;F;2570;12,56
6400;3;F;2571;12,57
6401;3;F;2572;12,58
6402;3;F;2573;12,59
6403;3;F;2574;12,6
6404;3;F;2575;12,61
6405;3;F;2576;12,62
6406;3;F;2577;12,63
6407;3;F;2578;12,64
6408;3;F;2579;12,65
6409;3;F;2580;12,66
6410;3;F;2581;12,67
6411;3;F;2582;12,68
6412;3;F;2583;12,69
6413;3;F;2584;12,7
6414;3;F;2585;12,71
6415;3;F;2586;12,72
6416;3;F;2587;12,74
6417;3;F;2588;12,76
6418;3;F;2589;12,77
6419;3;F;2590;12,78
6420;3;F;2591;12,79
6421;3;F;2592;12,8
6422;3;F;2593;12,81
6423;3;F;2594;12,82
6424;3;F;2595;12,83
6425;3;F;2596;12,84
6426;3;F;2597;12,85
6427;3;F;2598;12,86
6428;3;F;2599;12,87
6429;3;F;2600;12,88
6430;3;F;2601;12,89
6431;3;F;2602;12,9
6432;3;F;2603;12,91
6433;3;F;2604;12,92
6434;3;F;2605;12,94
6435;3;F;2606;12,96
6436;3;F;2607;12,97
6437;3;F;2608;12,98
6438;3;F;2609;12,99
6439;3;F;2610;13
6440;3;F;2611;13,02
6441;3;F;2612;13,04
6442;3;F;2613;13,06
6443;3;F;2614;13,07
6444;3;F;2615;13,08
6445;3;F;2616;13,09
6446;3;F;2617;13,1
6447;3;F;2618;13,11
6448;3;F;2619;13,12
6449;3;F;2620;13,13
6450;3;F;2621;13,14
6451;3;F;2622;13,15
6452;3;F;2623;13,16
6453;3;F;2624;13,17
6454;3;F;2625;13,18
6455;3;F;2626;13,19
6456;3;F;2627;13,2
6457;3;F;2628;13,22
6458;3;F;2629;13,24
6459;3;F;2630;13,26
6460;3;F;2631;13,27
6461;3;F;2632;13,28
6462;3;F;2633;13,29
6463;3;F;2634;13,3
6464;3;F;2635;13,32
6465;3;F;2636;13,34
6466;3;F;2637;13,36
6467;3;F;2638;13,37
6468;3;F;2639;13,38
6469;3;F;2640;13,39
6470;3;F;2641;13,4
6471;3;F;2642;13,41
6472;3;F;2643;13,42
6473;3;F;2644;13,43
6474;3;F;2645;13,44
6475;3;F;2646;13,45
6476;3;F;2647;13,46
6477;3;F;2648;13,47
6478;3;F;2649;13,48
6479;3;F;2650;13,49
6480;3;F;2651;13,5
6481;3;F;2652;13,52
6482;3;F;2653;13,54
6483;3;F;2654;13,56
6484;3;F;2655;13,57
6485;3;F;2656;13,58
6486;3;F;2657;13,59
6487;3;F;2658;13,6
6488;3;F;2659;13,62
6489;3;F;2660;13,64
6490;3;F;2661;13,66
6491;3;F;2662;13,67
6492;3;F;2663;13,68
6493;3;F;2664;13,69
6494;3;F;2665;13,7
6495;3;F;2666;13,71
6496;3;F;2667;13,72
6497;3;F;2668;13,73
6498;3;F;2669;13,74
6499;3;F;2670;13,75
6500;3;F;2671;13,76
6501;3;F;2672;13,77
6502;3;F;2673;13,78
6503;3;F;2674;13,79
6504;3;F;2675;13,8
6505;3;F;2676;13,82
6506;3;F;2677;13,84
6507;3;F;2678;13,86
6508;3;F;2679;13,87
6509;3;F;2680;13,88
6510;3;F;2681;13,9
6511;3;F;2682;13,92
6512;3;F;2683;13,94
6513;3;F;2684;13,96
6514;3;F;2685;13,97
6515;3;F;2686;13,98
6516;3;F;2687;13,99
6517;3;F;2688;14
6518;3;F;2689;14,02
6519;3;F;2690;14,04
6520;3;F;2691;14,06
6521;3;F;2692;14,07
6522;3;F;2693;14,08
6523;3;F;2694;14,09
6524;3;F;2695;14,1
6525;3;F;2696;14,11
6526;3;F;2697;14,12
6527;3;F;2698;14,13
6528;3;F;2699;14,14
6529;3;F;2700;14,15
6530;3;F;2701;14,16
6531;3;F;2702;14,17
6532;3;F;2703;14,18
6533;3;F;2704;14,19
6534;3;F;2705;14,2
6535;3;F;2706;14,22
6536;3;F;2707;14,24
6537;3;F;2708;14,26
6538;3;F;2709;14,27
6539;3;F;2710;14,28
6540;3;F;2711;14,3
6541;3;F;2712;14,32
6542;3;F;2713;14,34
6543;3;F;2714;14,36
6544;3;F;2715;14,37
6545;3;F;2716;14,38
6546;3;F;2717;14,4
6547;3;F;2718;14,42
6548;3;F;2719;14,44
6549;3;F;2720;14,46
6550;3;F;2721;14,47
6551;3;F;2722;14,48
6552;3;F;2723;14,49
6553;3;F;2724;14,5
6554;3;F;2725;14,51
6555;3;F;2726;14,52
6556;3;F;2727;14,53
6557;3;F;2728;14,54
6558;3;F;2729;14,56
6559;3;F;2730;14,57
6560;3;F;2731;14,58
6561;3;F;2732;14,59
6562;3;F;2733;14,6
6563;3;F;2734;14,61
6564;3;F;2735;14,62
6565;3;F;2736;14,64
6566;3;F;2737;14,66
6567;3;F;2738;14,67
